gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
163987795																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101163																																																																																																																		Eudorylaimus obtusicaudatus (Bastian, 1865) Andrássy, 1959								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Dorylaimus		obtusicaudatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	6484823	1	5967481	251	446	2592	2282620		4554923	Dorylaimus obtusicaudatus	Eudorylaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163987822																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101207																																																																																																																		Dorylaimus Dujardin, 1845								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Dorylaimus				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2282620	1	5967481	251	446	2592	2282620				Dorylaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163987989																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101539																														1974-11-21T00:00Z				1974	11	21																				Zea mays																																																										Aphelenchus avenae Bastian, 1965								Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchidae	Aphelenchus		avenae		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							COUNTRY_INVALID		false	false	2284396	1	5967481	250	443	6492	2284394		2284396	Aphelenchus avenae	Aphelenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163989144																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100065																																																				MW				potato soil, Brumbae, Exp. Sta Limbe																																																										Paratrichodorus renifer Siddiqi, 1974								Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Paratrichodorus		renifer		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4555348	1	5967481	251	781	5980	2279610		4555348	Paratrichodorus renifer	Paratrichodorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989168																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100085																																																																																																																		Meloidogyne oteifae Elmiligy, 1968								Animalia	Nematoda	Secernentea	Rhabditida	Meloidogynidae	Meloidogyne		oteifae		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7024748	1	5967481	250	440	4556279	2283979		7024748	Meloidogyne oteifae	Meloidogyne		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989198																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100100																																																																																																																		Meloidogyne deconincki Elmiligy, 1968								Animalia	Nematoda	Secernentea	Rhabditida	Meloidogynidae	Meloidogyne		deconincki		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556294	1	5967481	250	440	4556279	2283979		4556292	Meloidogyne ardenensis	Meloidogyne		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989254																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100161																																																																																																																		Indodorylaimus Ali & Prabha, 1974								Animalia					Indodorylaimus				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	4630308	1					4630308				Indodorylaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989279																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100201																														1973-01-10T00:00Z				1973	1	10																																																																														Microlaimus annelisae Jensen, 1976								Animalia	Nematoda	Adenophorea	Desmodorida	Microlaimidae	Microlaimus		annelisae		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7398233	1	5967481	251	447	2601	2280387		4347898	Microlaimus annelisae	Microlaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989360																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100274																														1980-04-03T00:00Z				1980	4	3																DZ				Oued En-Namous (Ain Sefra)																																																										Halalaimus algeriensis Coomans & Jacobs, 1983								Animalia	Nematoda	Adenophorea	Enoplida	Oxystominidae	Halalaimus		algeriensis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4350008	1	5967481	251	976	2579	2281918		4350008	Halalaimus algeriensis	Halalaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989366																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100276																														1980-04-07T00:00Z				1980	4	7																DZ				Oued En-Namous (Ain Sefra)																																																										Halalaimus algeriensis Coomans & Jacobs, 1983								Animalia	Nematoda	Adenophorea	Enoplida	Oxystominidae	Halalaimus		algeriensis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4350008	1	5967481	251	976	2579	2281918		4350008	Halalaimus algeriensis	Halalaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989393																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100305																																																				KR				Apple, Youngchun																																																										Merlinius koreanus Choi & Geraert, 1971								Animalia	Nematoda	Secernentea		Telotylenchidae	Scutylenchus		koreanus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7023619	1	5967481	250		4556124	4404480		7023618	Scutylenchus koreanus	Merlinius		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989760																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100529																																																																																																																		Mesodiplogaster								Animalia	Nematoda	Secernentea	Diplogasterida	Diplogasteridae	Mesodiplogaster				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	2283801	1	5967481	250	974	6484	2283801				Mesodiplogaster		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989768																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100539																																																																																																																		Macroposthonia talensis (Chaves, 1983)								Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Macroposthonia		talensis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7022586	1	5967481	250	972	2552	2284084		7022586	Macroposthonia talensis	Macroposthonia		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989769																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100540																														1961-06-13T00:00Z				1961	6	13																FR				Marseille I. de Jarros, sable Amphioz.8 à 9 m																																																										Haliplectus Cobb, 1913								Animalia	Nematoda	Adenophorea	Araeolaimida	Haliplectidae	Haliplectus				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	2283141	1	5967481	251	978	2610	2283141				Haliplectus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989790																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100653																																																																																																																		Laimydorus tenuistriatus (Schneider, 1935)								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Drepanodorylaimus		tenuistriatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7017456	1	5967481	251	446	2592	4406643		7017537	Drepanodorylaimus tenuistriatus	Laimydorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989805																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100715																																																																																																																		Eudorylaimus spaulli Loof, 1975								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Eudorylaimus		spaulli		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7017752	1	5967481	251	446	2592	2282714		7017752	Eudorylaimus spaulli	Eudorylaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163989821																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100760																																																																																																																		Myolaimus Cobb, 1920								Animalia	Nematoda	Secernentea	Rhabditida	Myolaimidae	Myolaimus				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	4407221	1	5967481	250	440	4346563	4407221				Myolaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989854																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100881																														1979-12-12T00:00Z				1979	12	12																JP				Agr. Exper. Stn. Nishigoshi Kumamoto Pref.																																																										Merlinius acuminatus Minagawa, 1985								Animalia	Nematoda	Secernentea	Tylenchida	Dolichodoridae	Merlinius		acuminatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7023578	1	5967481	250	972	2250	4281837		7023578	Merlinius acuminatus	Merlinius		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989928																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101675																														1962-05-09T00:00Z				1962	5	9																																																																														Helicotylenchus pseudorobustus (Steiner, 1914)								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Helicotylenchus		pseudorobustus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556515	1	5967481	250	972	6465	2284094		4556515	Helicotylenchus pseudorobustus	Helicotylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990102																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100284																																																																																																																		Trichodorus coomansi de Waele & Carbonell, 1983								Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Trichodora		coomansi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4555369	1	5967481	251	781	5980	4630262		7015487	Trichodora coomansi	Trichodorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990169																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100493																																																				FR				L'Allier (03) Foret de Tronçais																																																										Seriespinula allieri Doucet, 1981								Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Ogma		allieri		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_FUZZY		false	false	7022399	1	5967481	250	972	2552	2284074		7022399	Seriespinula allieri	Seriespinula		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163990200																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100571																																																				CM				Palm tree																																																										Sclerolabia camerunensia Carbonell & Coomans, 1986								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Sclerolabia		camerunensia		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7017587	1	5967481	251	446	2592	4631226		7017587	Sclerolabia camerunensia	Sclerolabia		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163990252																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100605																														1979-08-05T00:00Z				1979	8	5																CI				Taï Primary Forest, roots Diospyros chevalieri																																																										Sicaguttur hooperi Carbonell & Coomans, 1986								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Sicaguttur		hooperi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7017569	1	5967481	251	446	2592	4631222		7017569	Sicaguttur hooperi	Sicaguttur		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163990318																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100699																																																																																																																		Trichodorus taylori de Waele, Mancini, Roca & Lamberti, 1982								Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Trichodora		taylori		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4555374	1	5967481	251	781	5980	4630262		7015514	Trichodora taylori	Trichodorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990323																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100702																																																																																																																		Tricoma paratimmi Decraemer, 1987								Animalia	Nematoda	Adenophorea	Desmoscolecida	Desmoscolecidae	Tricoma		paratimmi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	6484015	1	5967481	251	977	2598	2280317		6484015	Tricoma paratimmi	Tricoma		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990336																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100735																																																																																																																		Paravulvus heynsi Vinciguerra, 1987								Animalia	Nematoda	Adenophorea	Dorylaimida	Nygolaimidae	Paravulvus		heynsi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_FUZZY		false	false	4554346	1	5967481	251	446	2588	4405286		4554346	Paravulvus heynsi	Paravulvus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990357																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100745																																																																																																																		Richtersia staresensis Soetaert & Vincx, 1987								Animalia	Nematoda	Adenophorea	Desmodorida	Richtersiidae	Richtersia		staresensis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	5722238	1	5967481	251	447	6510	2281260		5722238	Richtersia staresensis	Richtersia		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990570																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100801																																																																																																																		Trichodorus petrusalberti (De Waele, 1988)								Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Trichodorus		petrusalberti		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	6484805	1	5967481	251	781	5980	2279607		6484805	Trichodorus petrusalberti	Trichodorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990581																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100824																																																																																																																		Prismatolaimus matoni Mulk & Coomans, 1979								Animalia	Nematoda	Adenophorea	Enoplida	Prismatolaimidae	Prismatolaimus		matoni		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4347137	1	5967481	251	976	2577	2279885		4347137	Prismatolaimus matoni	Prismatolaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990587																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100853																																																																																																																		Sphaerulariidae								Animalia	Nematoda	Secernentea	Tylenchida	Sphaerulariidae					FAMILY							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	5967	1	5967481	250	972	5967					Sphaerulariidae		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990634																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101146																																																																																																																		Tylenchorhynchus dubius (Butschli, 1873)								Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus		dubius		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283945	1	5967481	250	972	5968	2283943		2283945	Tylenchorhynchus dubius	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990653																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101191																																																																																																																		Tylenchorhynchus								Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	8408267	1	5967481	250	972	5968	8408267				Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990682																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101279																														1962-01-18T00:00Z				1962	1	18																																																																														Tylenchus agricola de Man, 1884								Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus		agricola		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556002	1	5967481	250	440	4281840	4281838		4346564	Aglenchus agricola	Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990687																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101289																														1962-05-21T00:00Z				1962	5	21																																																																														Tylenchus costatus de Man, 1921								Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Coslenchus		costatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556022	1	5967481	250	972	6463	2284194		2284195	Coslenchus costatus	Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990717																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101357																																																																																																																		Tylenchus agricola de Man, 1884								Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus		agricola		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556002	1	5967481	250	440	4281840	4281838		4346564	Aglenchus agricola	Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990759																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101424																																																																																																																		Tylenchorhynchus dubius (Butschli, 1873)								Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus		dubius		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283945	1	5967481	250	972	5968	2283943		2283945	Tylenchorhynchus dubius	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990778																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101468																																																																																																																		Pratylenchus penetrans (Cobb, 1917)								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus		penetrans		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556347	1	5967481	250	972	6465	2284120		4556347	Pratylenchus penetrans	Pratylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990788																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101500																																																																																																																		Rhadinaphelenchus cocophilus								Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchidae	Rhadinaphelenchus		cocophilus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2284374	1	5967481	250	443	6492	2284373		2284374	Rhadinaphelenchus cocophilus	Rhadinaphelenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990789																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101505																														1962-03-02T00:00Z				1962	3	2																																																																														Trichodorus pachydermus Steinhorst, 1954								Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Paratrichodorus		pachydermus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4555354	1	5967481	251	781	5980	2279610		2279614	Paratrichodorus pachydermus	Trichodorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990815																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101561																														1962-03-22T00:00Z				1962	3	22																																																																														Pungentus silvestris (de Man, 1912)								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Pungentus		silvestris		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4554583	1	5967481	251	446	2592	2282607		4554583	Pungentus silvestris	Pungentus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990819																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101569																														1962-03-30T00:00Z				1962	3	30																																																																														Tylenchus costatus de Man, 1921								Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Coslenchus		costatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556022	1	5967481	250	972	6463	2284194		2284195	Coslenchus costatus	Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990849																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101637																														1962-04-25T00:00Z				1962	4	25																																																																														Pratylenchus crenatus Loof, 1960								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus		crenatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556354	1	5967481	250	972	6465	2284120		4556354	Pratylenchus crenatus	Pratylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163991019																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101912																														1963-01-07T00:00Z				1963	1	7																																																																														Rotylenchus uniformis (Thorne, 1949)								Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchus		uniformis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2284119	1	5967481	250	972	6465	2284116		2284119	Rotylenchus uniformis	Rotylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163991021																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101914																														1963-01-07T00:00Z				1963	1	7																																																																														Tylenchorhynchus dubius (Butschli, 1873)								Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus		dubius		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283945	1	5967481	250	972	5968	2283943		2283945	Tylenchorhynchus dubius	Tylenchorhynchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163991057																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101966																														1963-01-30T00:00Z				1963	1	30																																																																														Tylenchus agricola de Man, 1884								Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus		agricola		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4556002	1	5967481	250	440	4281840	4281838		4346564	Aglenchus agricola	Tylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163987202																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100021																														1981-12-15T00:00Z				1981	12	15																BR				Km 45 Rodovia Manaus-Boas Vista, AM																																																										Cucullitylenchus amazonensis Huang & Raski, 1986								Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Cucullitylenchus		amazonensis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7025329	1	5967481	250	972	6463	4630820		7025329	Cucullitylenchus amazonensis	Cucullitylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	false
163987218																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100069																																																																																																																		Drilocephalobus Coomans & Goodey, 1965								Animalia	Nematoda	Secernentea	Rhabditida	Drilocephalobidae	Drilocephalobus				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	4406604	1	5967481	250	440	7399966	4406604				Drilocephalobus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163987233																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100145																																																																																																																		Desmoscolex deconincki Decraemer, 1974								Animalia	Nematoda	Adenophorea	Desmoscolecida	Desmoscolecidae	Desmoscolex		deconincki		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4346855	1	5967481	251	977	2598	2280240		4346855	Desmoscolex deconincki	Desmoscolex		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
