institutionCode;ownerInstitutionCode;rightsHolder;type;collectionCode;datasetName;basisOfRecord;license;day;month;year;occurrenceID;Acronym;catalogNumber;scientificName_accepted;scientificNameAuthorship;taxonID;taxonRank;kingdom;scientificName;identificationRemarks;otherCatalogNumbers;individualCount;typestatus;sex;locality;Country;geoReferenceRemarks;decimalLatitude;decimalLongitude;eventDate;namePublishedIn;disposition;language
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;8;8;1973;Ugent:UGMD:100050;UGMD;100050;;;;;;Helicotylenchus pasoni;collection and data is currently is under review;ZIRUG 050;4;  Paratype ;4 females;;Malaysia;only georeferenced to country level;4,210484;101,975766;1973-08-08;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100051;UGMD;100051;Desmodora granulata Vincx & Gourbault, 1989;Vincx & Gourbault, 1989;4348194;SPECIES;Animalia;Desmodora granulata Vincx & Gourbault, 1989 (Animalia);collection and data is currently is under review;ZIRUG 051;2;;;;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;17;8;1970;Ugent:UGMD:100052;UGMD;100052;Hemicycliophora koreana Choi & Geraert, 1971;Choi & Geraert, 1971;7023091;SPECIES;Animalia;Hemicycliophora koreana Choi & Geraert, 1971 (Animalia);collection and data is currently is under review;ZIRUG 052;4;;;"Pine tree; Pohang ";Korea;only georeferenced to country level;37,6639976;127,9784585;1970-08-17;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;17;8;1970;Ugent:UGMD:100053;UGMD;100053;Hemicycliophora koreana Choi & Geraert, 1971;Choi & Geraert, 1971;7023091;SPECIES;Animalia;Hemicycliophora koreana Choi & Geraert, 1971 (Animalia);collection and data is currently is under review;ZIRUG 053;1;;;"Pine tree; Pohang ";Korea;only georeferenced to country level;37,6639976;127,9784585;1970-08-17;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;17;8;1970;Ugent:UGMD:100054;UGMD;100054;;;;;;Hemicycliophora juglansis;collection and data is currently is under review;ZIRUG 054;7;;;Walnut Young Duk ;Korea;only georeferenced to country level;37,6639976;127,9784585;1970-08-17;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;8;8;1973;Ugent:UGMD:100055;UGMD;100055;"Discocriconemella retroversa Sauer & Winoto, 1975;";Sauer & Winoto, 1975;7022484;SPECIES;Animalia;Discocriconemella retroversa (Animalia);collection and data is currently is under review;ZIRUG 055;8;  Paratype ;8 females;;Malaysia;only georeferenced to country level;4,210484;101,975766;1973-08-08;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;8;8;1973;Ugent:UGMD:100056;UGMD;100056;"Discocriconemella retroversa Sauer & Winoto, 1975;";;7022484;SPECIES;Animalia;Discocriconemella retroversa (Animalia);collection and data is currently is under review;ZIRUG 056;6;  Paratype ;6 females;;Malaysia;only georeferenced to country level;4,210484;101,975766;1973-08-08;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;8;8;1973;Ugent:UGMD:100057;UGMD;100057;"Discocriconemella retroversa Sauer & Winoto, 1975;";;7022484;SPECIES;Animalia;Discocriconemella retroversa (Animalia);collection and data is currently is under review;ZIRUG 057;1;  Paratype ;;;Malaysia;only georeferenced to country level;4,210484;101,975766;1973-08-08;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;8;8;1973;Ugent:UGMD:100058;UGMD;100058;"Discocriconemella retroversa Sauer & Winoto, 1975;";;7022484;SPECIES;Animalia;Discocriconemella retroversa (Animalia);collection and data is currently is under review;ZIRUG 058;4;  Paratype ;4 males;;Malaysia;only georeferenced to country level;4,210484;101,975766;1973-08-08;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100059;UGMD;100059;Nothotylenchus tuberosus Kheiri, 1971;Kheiri, 1971;7024555;SPECIES;Animalia;Nothotylenchus tuberosus Kheiri, 1971 (Animalia);collection and data is currently is under review;ZIRUG 059;2;Holotype   ;1 female;;Iran;only georeferenced to country level;32,427908;53,688046;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100060;UGMD;100060;Merlinius clavicaudatus Choi & Geraert, 1975;Choi & Geraert, 1975;7023552;SPECIES;Animalia;Merlinius clavicaudatus Choi & Geraert, 1975 [=> Amplimerlinius clavicaudatus (Choi & Geraert, 1975)] (Animalia);collection and data is currently is under review;ZIRUG 060;9;Holotype Paratype ;4 males, 2 females ;;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100061;UGMD;100061;Hoplolaimus pararobustus (Schuurmans Stekhoven & Teunissen, 1938);Schuurmans Stekhoven & Teunissen, 1938;4556428;;Animalia;Hoplolaimus pararobustus  (Schuurmans Stekhoven & Teunissen, 1938) (Animalia);collection and data is currently is under review;ZIRUG 061;1;   Lectotype;;;Democratic Republic of the Congo;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100062;UGMD;100062;Hoplolaimus pararobustus (Schuurmans Stekhoven & Teunissen, 1938);Schuurmans Stekhoven & Teunissen, 1938;4556428;;Animalia;Hoplolaimus pararobustus  (Schuurmans Stekhoven & Teunissen, 1938) (Animalia);collection and data is currently is under review;ZIRUG 062;6;   Paralectotype;2 males, 2 females, 2 juveniles ;;Democratic Republic of the Congo;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100063;UGMD;100063;Hoplolaimus pararobustus (Schuurmans Stekhoven & Teunissen, 1938);Schuurmans Stekhoven & Teunissen, 1938;4556428;;Animalia;Hoplolaimus pararobustus  (Schuurmans Stekhoven & Teunissen, 1938) (Animalia);collection and data is currently is under review;ZIRUG 063;3;   Paralectotype;3 males;;Democratic Republic of the Congo;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100064;UGMD;100064;Paratrichodorus tansaniensis Siddiqi, 1974;Siddiqi, 1974;4555352;;Animalia;Paratrichodorus tansaniensis Siddiqi, 1974 (Animalia);collection and data is currently is under review;ZIRUG 064;3;  Paratype ;3 females;;Tanzania;only georeferenced to country level;-6,369028;34,888822;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100065;UGMD;100065;Paratrichodorus renifer Siddiqi, 1974;Siddiqi, 1974;4555348;SPECIES;Animalia;Paratrichodorus renifer Siddiqi, 1974 (Animalia);collection and data is currently is under review;ZIRUG 065;2;  Paratype ;2 females;;Malawi;only georeferenced to country level;-13,254308;34,301525;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100066;UGMD;100066;Trichodorus lusitanicus Siddiqi, 1974;Siddiqi, 1974;4555378;;Animalia;Trichodorus lusitanicus Siddiqi, 1974 (Animalia);collection and data is currently is under review;ZIRUG 066;7;  Paratype ;7 juveniles;;Portugal;only georeferenced to country level;39,399872;-8,224454;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100067;UGMD;100067;Paratrichodorus renifer Siddiqi, 1974;Siddiqi, 1974;4555348;SPECIES;Animalia;Paratrichodorus renifer Siddiqi, 1974 (Animalia);collection and data is currently is under review;ZIRUG 067;2;  Paratype ;2 females;;Malawi;only georeferenced to country level;-13,254308;34,301525;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100068;UGMD;100068;Drilocephalobus coomansi Ali & al., 1974;Ali et al., 1974;4557896;;Animalia;Drilocephalobus coomansi Ali et al., 1974 (Animalia);collection and data is currently is under review;ZIRUG 068;2;;;;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100069;UGMD;100069;Drilocephalobus coomansi Ali & al., 1974;Ali et al., 1974;4557896;;Animalia;Drilocephalobus coomansi Ali et al., 1974 (Animalia);collection and data is currently is under review;ZIRUG 069;2;;;;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100070;UGMD;100070;Drilocephalobus goodeyi Ali & al., 1974;Ali et al., 1974;4557895;;Animalia;Drilocephalobus goodeyi Ali et al., 1974 (Animalia);collection and data is currently is under review;ZIRUG 070;3;  Paratype ;3 females;;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100071;UGMD;100071;Nothotylenchus tuberosus Kheiri, 1971;Kheiri, 1971;7024555;SPECIES;Animalia;Nothotylenchus tuberosus Kheiri, 1971 (Animalia);collection and data is currently is under review;ZIRUG 071;13;  Paratype ;2 males;;Iran;only georeferenced to country level;32,427908;53,688046;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;28;7;1972;Ugent:UGMD:100072;UGMD;100072;;Degrisse;;;;Merlinius pseudonanus;collection and data is currently is under review;ZIRUG 072;4;Holotype Paratype ;2 females, 1 male, 1 juvenile ;;Bosnië;only georeferenced to country level;;;1972-07-28;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;28;7;1972;Ugent:UGMD:100073;UGMD;100073;;Degrisse;;;;Merlinius pseudonanus;collection and data is currently is under review;ZIRUG 073;5; Allotype | Paratype ;2 males, 1 female, 1 juvenile ;;Bosnië;only georeferenced to country level;;;1972-07-28;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100074;UGMD;100074;;Degrisse;;;;Merlinius pseudonanus;collection and data is currently is under review;ZIRUG 074;1;;;;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;28;7;1972;Ugent:UGMD:100075;UGMD;100075;;Degrisse;;;;Merlinius pseudonanus;collection and data is currently is under review;ZIRUG 075;5;  Paratype ;1 female, 4 juveniles ;;Bosnië;only georeferenced to country level;;;1972-07-28;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;28;7;1972;Ugent:UGMD:100076;UGMD;100076;;Degrisse;;;;Merlinius pseudonanus;collection and data is currently is under review;ZIRUG 076;5;  Paratype ;2 females, 1 male, 1 juvenile ;;Bosnië;only georeferenced to country level;;;1972-07-28;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100077;UGMD;100077;Desmodora granulata Vincx & Gourbault, 1989;Vincx & Gourbault, 1989;4348194;SPECIES;Animalia;Desmodora granulata Vincx & Gourbault, 1989 (Animalia);collection and data is currently is under review;ZIRUG 077;3;;;;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100078;UGMD;100078;Spirobolbolaimus boucherorum Gourbault & Vincx;Gourbault & Vincx;4347884;SPECIES;Animalia;Spirobolbolaimus boucherorum Gourbault & Vincx (Animalia);collection and data is currently is under review;ZIRUG 078;;;;;;only georeferenced to country level;;;;;missing;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100079;UGMD;100079;Spirobolbolaimus boucherorum Gourbault & Vincx;Gourbault & Vincx;4347884;SPECIES;Animalia;Spirobolbolaimus boucherorum Gourbault & Vincx (Animalia);collection and data is currently is under review;ZIRUG 079;;;;;;only georeferenced to country level;;;;;missing;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100080;UGMD;100080;;;;;;Dorylaimopsis pellicidum;collection and data is currently is under review;ZIRUG 080;;;;;;only georeferenced to country level;;;;;missing;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;12;11;1981;Ugent:UGMD:100081;UGMD;100081;Meloidogyne oteifae Elmiligy, 1968;Elmiligy, 1968;7024748;SPECIES;Animalia;Meloidogyne oteifae Elmiligy, 1968 (Animalia);collection and data is currently is under review;ZIRUG 081;?;;;Host. Pueraria javanica ;Congo;only georeferenced to country level;-0,228021;15,827659;1981-11-12;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100082;UGMD;100082;Meloidogyne oteifae Elmiligy, 1968;Elmiligy, 1968;7024748;SPECIES;Animalia;Meloidogyne oteifae Elmiligy, 1968 (Animalia);collection and data is currently is under review;ZIRUG 082;4?;Holotype   ;1 female;;Congo;only georeferenced to country level;-0,228021;15,827659;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100083;UGMD;100083;Meloidogyne oteifae Elmiligy, 1968;Elmiligy, 1968;7024748;SPECIES;Animalia;Meloidogyne oteifae Elmiligy, 1968 (Animalia);collection and data is currently is under review;ZIRUG 083;6;;;Host. Pueraria javanica ;Congo;only georeferenced to country level;-0,228021;15,827659;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100084;UGMD;100084;Meloidogyne oteifae Elmiligy, 1968;Elmiligy, 1968;7024748;SPECIES;Animalia;Meloidogyne oteifae Elmiligy, 1968 (Animalia);collection and data is currently is under review;ZIRUG 084;2;;;;Congo;only georeferenced to country level;-0,228021;15,827659;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100085;UGMD;100085;Meloidogyne oteifae Elmiligy, 1968;Elmiligy, 1968;7024748;SPECIES;Animalia;Meloidogyne oteifae Elmiligy, 1968 (Animalia);collection and data is currently is under review;ZIRUG 085;1; Allotype  ;1 male;;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100086;UGMD;100086;Meloidogyne oteifae Elmiligy, 1968;Elmiligy, 1968;7024748;SPECIES;Animalia;Meloidogyne oteifae Elmiligy, 1968 (Animalia);collection and data is currently is under review;ZIRUG 086;4;   Paedotype;;;;only georeferenced to country level;;;;;in collection;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100087;UGMD;100087;Meloidogyne oteifae Elmiligy, 1968;Elmiligy, 1968;7024748;SPECIES;Animalia;Meloidogyne oteifae Elmiligy, 1968 (Animalia);collection and data is currently is under review;ZIRUG 087;;;;;;only georeferenced to country level;;;;;missing;EN
Ugent;Ugent;Ugent;collection;MVD:Nematods;Ghent university - Zoology Museum - Nematod Collection;PreservedSpecimen;https://creativecommons.org/licenses/by/4.0/;;;;Ugent:UGMD:100088;UGMD;100088;Meloidogyne;;2283979;GENUS;Animalia;Meloidogyne (Animalia);collection and data is currently is under review;ZIRUG 088;;;;;;only georeferenced to country level;;;;;missing;EN
