id	language	license	rightsHolder	datasetID	datasetName	ownerInstitutionCode	eventID	year	decimalLatitude	decimalLongitude
SWAP092	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP092	1984	55.143807	-4.104242
SWAP093	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP093	1987	52.777844	-4.031313
SWAP094	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP094	1983	55.145682	-4.568931
SWAP095	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP095	1985	53.014624	-4.01409
SWAP096	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP096	1985	56.651634	-4.642748
SWAP097	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP097	1986	58.476757	-5.058146
SWAP098	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP098	1987	53.03345	-4.219325
SWAP099	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP099	1987	53.030838	-4.214716
SWAP100	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP100	1984	55.08176	-4.397149
SWAP101	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP101	1987	55.08176	-4.397149
SWAP102	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP102	1987	52.919537	-4.000747
SWAP103	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP103	1980	54.994996	-4.280951
SWAP104	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP104	1987	54.994996	-4.280951
SWAP105	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP105	1987	58.424805	6.71
SWAP106	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP106	1987	52.960304	-4.13814
SWAP107	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP107	1984	55.097177	-4.435697
SWAP108	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP108	1986	56.783017	-5.446281
SWAP109	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP109	1984	54.470222	-3.291655
SWAP110	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP110	1984	55.03984	-4.682696
SWAP111	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP111	1984	55.190368	-4.450811
SWAP112	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP112	1984	54.921208	-4.084801
SWAP113	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP113	1983	55.143738	-4.306695
SWAP114	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP114	1983	55.138833	-4.595171
SWAP115	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP115	1984	55.277922	-4.341243
SWAP116	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP116	1986	56.958445	-3.230106
SWAP117	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP117	1983	55.03641	-4.633939
SWAP118	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP118	1987	53.111516	-3.803436
SWAP119	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP119	1987	52.522924	-3.838197
SWAP120	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP120	1987	64.81	12.38
SWAP121	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP121	1984	55.209931	-4.461446
SWAP122	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP122	1981	55.094608	-4.42927
SWAP123	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP123	1987	55.094608	-4.42927
SWAP124	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP124	1984	54.943953	-4.709102
SWAP125	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP125	1987	61.38	15.1
SWAP126	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP126	1987	59.37	18.23
SWAP127	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP127	1987	57.08	14.45
SWAP128	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP128	1987	60.54	15.25
SWAP129	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP129	1987	56.57	15.17
SWAP130	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP130	1987	61.45	15.59
SWAP131	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP131	1987	63.1	13.1
SWAP132	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP132	1987	59.22	12.43
SWAP133	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP133	1987	56.23	15.17
SWAP134	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP134	1987	56.17	14.41
SWAP135	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP135	1987	58.49	11.37
SWAP136	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP136	1987	60	13.21
SWAP137	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP137	1987	59.48	17.54
SWAP138	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP138	1987	58.001	12.03
SWAP139	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP139	1987	58.001	12.03
SWAP140	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP140	1987	59.37	12.17
SWAP141	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP141	1987	59	12.24
SWAP142	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP142	1987	57.32	13.25
SWAP143	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP143	1987	59.48	13.34
SWAP144	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP144	1987	59.55	12.25
SWAP145	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP145	1987	59.44	12.45
SWAP146	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP146	1987	59.57	12.35
SWAP147	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP147	1987	59.35	14.3
SWAP148	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP148	1987	59.21	11.57
SWAP149	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP149	1987	59.11	17.02
SWAP150	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP150	1987	58.59	17.17
SWAP151	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP151	1987	59.39	15.07
SWAP152	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP152	1987	60.03	17.04
SWAP153	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP153	1987	61.48	12.25
SWAP154	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP154	1987	57.18	15.26
SWAP155	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP155	1984	54.481837	-3.298196
SWAP156	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP156	1984	55.13	-4.02
SWAP157	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP157	1987	55.13	-4.02
SWAP158	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP158	1984	54.988747	-4.18054
SWAP159	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP159	1987	54.988747	-4.18054
SWAP160	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP160	1987	60.377177	5.399142
SWAP161	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP161	1983	55.009582	-4.120668
SWAP162	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP162	1986	55.634224	-5.303312
SWAP163	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP163	1987	57.324097	-7.287711
SWAP164	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP164	1987	52.91259	-4.039101
SWAP165	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP165	1985	56.228357	-4.508631
SWAP166	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP166	1984	55.087121	-4.488374
SWAP167	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP167	1986	57.063269	-3.647551
SWAP168	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP168	1986	56.63553	-5.574759
SWAP169	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP169	1984	55.139253	-3.945513
SWAP170	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP170	1981	55.105226	-4.437755
SWAP171	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP171	1987	60.377177	5.399142
SWAP172	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP172	1984	54.922844	-4.145757
SWAP173	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP173	1987	54.922844	-4.145757
SWAP174	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP174	1983	54.874058	-3.770598
SWAP175	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP175	1983	54.984318	-4.074004
SWAP176	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP176	1987	54.984318	-4.074004
SWAP177	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP177	1985	52.819277	-3.973874
SWAP178	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWAP178	1987	53.087374	-4.01898
SWED0401	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0401	1990	67.74583333	22.69055556
SWED0402	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0402	1990	67.48777778	22.65472222
SWED0404	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0404	1990	67.37888889	22.51666667
SWED0405	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0405	1990	67.42555556	21.69861111
SWED0406	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0406	1990	67.71388889	22.20472222
SWED0407	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0407	1990	67.72027778	22.445
SWED0409	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0409	1990	67.54916667	22.63805556
SWED0410	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0410	1990	67.36944444	22.04611111
SWED0502	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0502	1990	67.0175	19.94583333
SWED0503	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0503	1990	67.05	19.96138889
SWED0504	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0504	1990	66.90166667	19.23888889
SWED0505	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0505	1990	67.18111111	19.345
SWED0506	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0506	1990	67.17555556	19.35222222
SWED0507	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0507	1990	67.26444444	20.41777778
SWED0508	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0508	1990	67.16611111	20.72833333
SWED0801	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0801	1990	66.44916667	22.71666667
SWED0802	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0802	1990	66.30361111	23.40666667
SWED0803	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0803	1990	66.35166667	23.63444444
SWED0804	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0804	1990	66.39555556	23.42555556
SWED0805	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0805	1990	66.48305556	23.55111111
SWED0806	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0806	1990	66.50166667	23.41138889
SWED0807	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0807	1990	66.61944444	23.13333333
SWED0808	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0808	1990	66.68416667	23.62333333
SWED0809	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0809	1990	66.76166667	23.3625
SWED0810	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0810	1990	66.81444444	23.11666667
SWED0902	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0902	1990	66.14194444	20.63111111
SWED0903	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0903	1990	66.12	20.42333333
SWED0904	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0904	1990	66.25444444	20.65111111
SWED0905	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0905	1990	66.32888889	20.56194444
SWED0907	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0907	1990	66.23805556	20.84722222
SWED0908	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED0908	1990	66.4575	21.03388889
SWED1003	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1003	1990	65.61472222	18.54194444
SWED1004	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1004	1990	65.66444444	18.55972222
SWED1005	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1005	1990	65.66888889	18.96222222
SWED1007	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1007	1990	65.91388889	18.30055556
SWED1009	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1009	1990	66.00222222	18.45305556
SWED1010	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1010	1990	65.95416667	18.8225
SWED1101	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1101	1989	65.48638889	16.31111111
SWED1102	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1102	1989	65.43638889	16.30972222
SWED1103	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1103	1989	65.21833333	16.60222222
SWED1104	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1104	1989	65.47138889	16.48527778
SWED1105	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1105	1989	65.30111111	16.49083333
SWED1106	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1106	1989	65.21083333	16.49277778
SWED1107	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1107	1989	65.17111111	15.92694444
SWED1108	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1108	1989	65.58694444	16.78277778
SWED1109	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1109	1989	65.13416667	15.87277778
SWED1110	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1110	1989	65.35777778	16.87055556
SWED1111	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1111	1989	65.41888889	16.59694444
SWED1112	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1112	1989	65.11111111	16.20222222
SWED1113	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1113	1989	65.52611111	16.49472222
SWED1117	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1117	1989	65.39472222	16.21611111
SWED1118	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1118	1989	65.51416667	16.16833333
SWED1119	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1119	1989	65.47472222	16.62611111
SWED1120	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1120	1989	65.29777778	16.64305556
SWED1201	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1201	1989	65.11055556	21.22944444
SWED1203	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1203	1990	65.48555556	21.515
SWED1204	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1204	1990	65.54777778	21.44361111
SWED1205	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1205	1990	65.30611111	21.19916667
SWED1206	en	https://creativecommons.org/licenses/by/4.0/	Ugent	doi:10.15468/q457rc	Global Lacustrine Diatoms	Ugent	SWED1206	1990	65.29222222	21.58694444
