institutionCode,Acronym,Catalogue number,occurrenceID,genus,scientificName,scientificNameAuthorship,kingdom,scientificName_recon,identificationRemarks,Year,class,Subclassis,Order,otherCatalogNumber,individualCount,typestatus,sex,locality,Country,geoReferenceRemarks,decimalLatitude,decimalLongitude,eventDate,Reference,disposition,Phylum
Ugent,UGMD,103719,UgentUGMD103719,Alaimus,"Alaimus wittmeri Abebe & Coomans, 1995","Abebe & Coomans, 1995",Animalia,"Alaimus wittmeri Abebe & Coomans, 1995 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Enoplia,Enoplida,ZIRUG3719,2,  Paratype ,2 males,Galapagos,Galapagos,only georeferenced to country level,-0.9537690999999999,-90.9656019,,,in collection,Nematoda
Ugent,UGMD,103720,UgentUGMD103720,Monhystera,"Monhystera floreanae Abebe & Coomans, 1995","Abebe & Coomans, 1995",Animalia,"Monhystera floreanae Abebe & Coomans, 1995 [=> Tridentulus floreanae (Abebe & Coomans, 1995)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Monhysterida,ZIRUG3720,10,  Paratype ,,Galapagos,Galapagos,only georeferenced to country level,-0.9537690999999999,-90.9656019,,,in collection,Nematoda
Ugent,UGMD,103721,UgentUGMD103721,Rhabditis (Oscheius),"Rhabditis guentheri Sudhaus & Hooper, 1994","Sudhaus & Hooper, 1994",Animalia,"Rhabditis guentheri Sudhaus & Hooper, 1994 [=> Dolichorhabditis guentheri (Sudhaus & Hooper, 1994)] (Animalia)",collection and data is currently is under review,1994,Chromadorea,Chromadoria,Rhabditida,ZIRUG3721,10,  Paratype ,  10 females  ,,Vietnam,only georeferenced to country level,14.058324,108.277199,,,in collection,Nematoda
Ugent,UGMD,103722,UgentUGMD103722,Rhabditis (Oscheius),"Rhabditis guentheri Sudhaus & Hooper, 1994","Sudhaus & Hooper, 1994",Animalia,"Rhabditis guentheri Sudhaus & Hooper, 1994 [=> Dolichorhabditis guentheri (Sudhaus & Hooper, 1994)] (Animalia)",collection and data is currently is under review,1994,Chromadorea,Chromadoria,Rhabditida,ZIRUG3722,10,  Paratype ,  10 females  ,,Vietnam,only georeferenced to country level,14.058324,108.277199,,,in collection,Nematoda
Ugent,UGMD,103723,UgentUGMD103723,Rhabditis (Oscheius),"Rhabditis guentheri Sudhaus & Hooper, 1994","Sudhaus & Hooper, 1994",Animalia,"Rhabditis guentheri Sudhaus & Hooper, 1994 [=> Dolichorhabditis guentheri (Sudhaus & Hooper, 1994)] (Animalia)",collection and data is currently is under review,1994,Chromadorea,Chromadoria,Rhabditida,ZIRUG3723,10,  Paratype ,  10 females  ,,Vietnam,only georeferenced to country level,14.058324,108.277199,,,in collection,Nematoda
Ugent,UGMD,103724,UgentUGMD103724,Macrotrophorus,,,,Macrotrophorus arbustricola,collection and data is currently is under review,unknown,,,,ZIRUG3724,19,,,"V.R. Pinus pinaster, Le Bouichet, Esperaza ",France,only georeferenced to country level,46.227638,2.213749,1979-07-02T23:00:00Z,,in collection,?
Ugent,UGMD,103725,UgentUGMD103725,Gracilacus,"Gracilacus vera Brzeski, 1995","Brzeski, 1995",Animalia,"Gracilacus vera Brzeski, 1995 [=> Gracilacus verus Brzeski, 1995] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3725,1,,,near Texcoco ,Mexico,only georeferenced to country level,23.634501,-102.552784,1982-07-24T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103726,UgentUGMD103726,Panagrolaimus,,,,Panagrolaimus magnivolvatus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3726,6,  Paratype ,"2 males, 3 females",,Antarctica,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103727,UgentUGMD103727,Trophotylenchulus,"Trophotylenchulus arthemidis Dolinski, Souza & Huang, 1996","Dolinski, Souza & Huang, 1996",Animalia,"Trophotylenchulus arthemidis Dolinski, Souza & Huang, 1996 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3727,5,  Paratype ,5 females,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103728,UgentUGMD103728,Trophotylenchulus,"Trophotylenchulus arthemidis Dolinski, Souza & Huang, 1996","Dolinski, Souza & Huang, 1996",Animalia,"Trophotylenchulus arthemidis Dolinski, Souza & Huang, 1996 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3728,3,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103729,UgentUGMD103729,Paratylenchus,,,,Paratylenchus daurii,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3729,10,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103730,UgentUGMD103730,Paratylenchus,,,,Paratylenchus daurii,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3730,11,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103731,UgentUGMD103731,Chrysonema,,,,Chrysonema attemalum,collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3731,1,   Neoparatype,,,Belgium,only georeferenced to country level,50.503887,4.469936,,,in collection,Nematoda
Ugent,UGMD,103732,UgentUGMD103732,Criconemella,,,,Criconemella annulatus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3732,13,,,Gracilistyla willou odae ,,only georeferenced to country level,,,1991-08-12T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103733,UgentUGMD103733,Criconema,"Criconema cardamomi (Khan & Nanjappa, 1972)"," (Khan & Nanjappa, 1972)",Animalia,"Criconema cardamomi  (Khan & Nanjappa, 1972) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3733,9,,,Dathmiphyllum Naejangsa ,,only georeferenced to country level,,,1991-05-02T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103734,UgentUGMD103734,Criconema,"Criconema demani Micoletzkyi, 1925","Micoletzkyi, 1925",Animalia,"Criconema demani Micoletzkyi, 1925 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3734,13,,,Korean stiuking yew Ullung-Do ,South Korea,only georeferenced to country level,,,1993-07-14T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103735,UgentUGMD103735,Criconema,"Criconema orientale (Andrassy, 1979)"," (Andrassy, 1979)",Animalia,"Criconema orientale  (Andrassy, 1979) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3735,7,,,Rice Koesan ,South Korea,only georeferenced to country level,,,1986-08-14T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103736,UgentUGMD103736,Criconema,"Criconema psammophilum (Krnjaic & Loof, 1973)"," (Krnjaic & Loof, 1973)",Animalia,"Criconema psammophilum  (Krnjaic & Loof, 1973) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3736,8,,,Japanese Alder Bughansan ,South Korea,only georeferenced to country level,,,1991-10-17T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,103737,UgentUGMD103737,Criconema,,,,Criconema langulum,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3737,4,,,South Korea,South Korea,only georeferenced to country level,,,1990-10-03T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,103738,UgentUGMD103738,Ogma,"Ogma decalineatum Chitwood, 1957","Chitwood, 1957",Animalia,"Ogma decalineatum Chitwood, 1957 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3738,8,,,Korean Larch Bughansan ,Korea,only georeferenced to country level,,,1991-10-17T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,103739,UgentUGMD103739,Ogma,,,,Ogma keosanensi,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3739,4,,,Rice Koesan ,South Korea,only georeferenced to country level,,,1986-09-14T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,103740,UgentUGMD103740,Ogma,,,,Ogma dryum,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3740,12,,,"Kyeryongsan, Castanea crenata ",South Korea,only georeferenced to country level,,,1988-11-12T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,103741,UgentUGMD103741,Ditylenchus,"Ditylenchus medicaginis Wasilevska, 1965","Wasilevska, 1965",Animalia,"Ditylenchus medicaginis Wasilevska, 1965 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3741,11,,,Sakwe ,Cameroon,only georeferenced to country level,7.369721999999999,12.354722,,,in collection,Nematoda
Ugent,UGMD,103742,UgentUGMD103742,Ditylenchus,"Ditylenchus obesus Thorne & Malek, 1968","Thorne & Malek, 1968",Animalia,"Ditylenchus obesus Thorne & Malek, 1968 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3742,14,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103743,UgentUGMD103743,Ditylenchus,"Ditylenchus triformis Hirschmann & Sasser, 1955","Hirschmann & Sasser, 1955",Animalia,"Ditylenchus triformis Hirschmann & Sasser, 1955 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3743,11,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103744,UgentUGMD103744,Tricotylenchus,Trichotylenchus falciformis,,Animalia,Trichotylenchus falciformis (Animalia),collection and data is currently is under review,unknown,,,,ZIRUG3744,17,,,,,only georeferenced to country level,,,,,in collection,?
Ugent,UGMD,103745,UgentUGMD103745,Tylenchodorus,,,,Tylenchodorus capitatus,collection and data is currently is under review,unknown,,,,ZIRUG3745,14,,,,,only georeferenced to country level,,,,,in collection,?
Ugent,UGMD,103746,UgentUGMD103746,Pratylenchus,Pratylenchus brachyurus,,Animalia,Pratylenchus brachyurus (Animalia),collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3746,18,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103747,UgentUGMD103747,Pratylenchus,Paratylenchus goodeyi,,Animalia,Paratylenchus goodeyi (Animalia),collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3747,14,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103748,UgentUGMD103748,Pratylenchus,Pratylenchus scribneri,,Metazoa,Pratylenchus scribneri (Metazoa),collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3748,30,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103749,UgentUGMD103749,Pratylenchus,"Pratylenchus sefaensis Fortuner, 1973","Fortuner, 1973",Animalia,"Pratylenchus sefaensis Fortuner, 1973 [=> Pratylenchus pseudopratensis Seinhorst, 1968] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3749,17,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103750,UgentUGMD103750,Pratylenchus,"Pratylenchus sefaensis Fortuner, 1973","Fortuner, 1973",Animalia,"Pratylenchus sefaensis Fortuner, 1973 [=> Pratylenchus pseudopratensis Seinhorst, 1968] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3750,14,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103751,UgentUGMD103751,Pratylenchus,"Pratylenchus sefaensis Fortuner, 1973","Fortuner, 1973",Animalia,"Pratylenchus sefaensis Fortuner, 1973 [=> Pratylenchus pseudopratensis Seinhorst, 1968] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3751,15,,,Sakwe ,Cameroon,only georeferenced to country level,7.369721999999999,12.354722,,,in collection,Nematoda
Ugent,UGMD,103752,UgentUGMD103752,Criconema,,,,Criconema crassinulatum,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3752,18,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103753,UgentUGMD103753,Criconema,"Criconema mutabile (Taylor, 1936)"," (Taylor, 1936)",Animalia,"Criconema mutabile  (Taylor, 1936) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3753,16,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103754,UgentUGMD103754,Criconemella,,,,Criconemella microdora,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3754,16,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103755,UgentUGMD103755,Criconemella,,,,Criconemella sphaerocephala,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3755,15,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103756,UgentUGMD103756,Hemicriconemoides,,,,Hemicriconemoides cocoplillus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3756,15,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103757,UgentUGMD103757,Hemicriconemoides,,,,Hemicriconemoides cocoplillus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3757,17,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103758,UgentUGMD103758,Hemicriconemoides,,,,Hemicriconemoides cocoplillus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3758,8,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103759,UgentUGMD103759,Hemicriconemoides,"Hemicriconemoides snoecki van Doorsselaere & Samsoen, 1982","van Doorsselaere & Samsoen, 1982",Animalia,"Hemicriconemoides snoecki van Doorsselaere & Samsoen, 1982 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3759,18,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103760,UgentUGMD103760,Hemicriconemoides,,,,Hemicriconemoides typica,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG3760,14,,,Sakwe ,Cameroon,only georeferenced to country level,7.369721999999999,12.354722,,,in collection,Nematoda
Ugent,UGMD,103761,UgentUGMD103761,Xiphinema,Xiphinema elongatum Schuurmans Stekhoven & Teunissen,Schuurmans Stekhoven & Teunissen,Animalia,Xiphinema elongatum Schuurmans Stekhoven & Teunissen (Animalia),collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3761,4,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103762,UgentUGMD103762,Xiphinema,Xiphinema elongatum Schuurmans Stekhoven & Teunissen,Schuurmans Stekhoven & Teunissen,Animalia,Xiphinema elongatum Schuurmans Stekhoven & Teunissen (Animalia),collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3762,6,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103763,UgentUGMD103763,Xiphinema,"Xiphinema ifacolum Luc, 1961","Luc, 1961",Animalia,"Xiphinema ifacolum Luc, 1961 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3763,3,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103764,UgentUGMD103764,Xiphinema,"Xiphinema ifacolum Luc, 1961","Luc, 1961",Animalia,"Xiphinema ifacolum Luc, 1961 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3764,3,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103765,UgentUGMD103765,Xiphinema,"Xiphinema setariae Luc, 1958","Luc, 1958",Animalia,"Xiphinema setariae Luc, 1958 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3765,5,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103766,UgentUGMD103766,Xiphinema,"Xiphinema setariae Luc, 1958","Luc, 1958",Animalia,"Xiphinema setariae Luc, 1958 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3766,6,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103767,UgentUGMD103767,Xiphinema,"Xiphinema nigeriense Luc, 1961","Luc, 1961",Animalia,"Xiphinema nigeriense Luc, 1961 [=> Halliphinema nigeriense (Luc, 1961)] (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3767,4,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103768,UgentUGMD103768,Xiphinema,"Xiphinema nigeriense Luc, 1961","Luc, 1961",Animalia,"Xiphinema nigeriense Luc, 1961 [=> Halliphinema nigeriense (Luc, 1961)] (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3768,3,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103769,UgentUGMD103769,Xiphinema,"Xiphinema nigeriense Luc, 1961","Luc, 1961",Animalia,"Xiphinema nigeriense Luc, 1961 [=> Halliphinema nigeriense (Luc, 1961)] (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3769,5,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103770,UgentUGMD103770,Xiphinema,"Xiphinema nigeriense Luc, 1961","Luc, 1961",Animalia,"Xiphinema nigeriense Luc, 1961 [=> Halliphinema nigeriense (Luc, 1961)] (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3770,4,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103771,UgentUGMD103771,Xiphinema,"Xiphinema nigeriense Luc, 1961","Luc, 1961",Animalia,"Xiphinema nigeriense Luc, 1961 [=> Halliphinema nigeriense (Luc, 1961)] (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3771,7,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103772,UgentUGMD103772,Xiphinema,"Xiphinema setariae Luc, 1958","Luc, 1958",Animalia,"Xiphinema setariae Luc, 1958 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3772,7,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103773,UgentUGMD103773,Xiphinema,"Xiphinema vitis Heyns, 1974","Heyns, 1974",Animalia,"Xiphinema vitis Heyns, 1974 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3773,6,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,103774,UgentUGMD103774,Longidorus,"Longidorus laevicapitatus Williams, 1959","Williams, 1959",Animalia,"Longidorus laevicapitatus Williams, 1959 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG3774,4,,,,,only georeferenced to country level,,,,,in collection,Nematoda
